2024-08-19 10:54:49,418 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:54:49,419 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 10:55:07,922 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:55:07,922 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:55:08,026 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:55:08,130 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:55:09,717 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:55:09,718 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:55:09,718 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 10:57:58,304 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 10:57:58,304 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 10:57:58,408 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 10:57:58,513 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 10:59:46,937 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 10:59:46,942 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 10:59:46,942 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 12:23:16,290 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 12:23:16,291 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 12:23:16,394 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 12:23:16,498 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 12:23:19,227 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 12:23:19,227 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 12:23:19,228 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 12:23:44,540 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 12:23:44,540 - RotatingLog - INFO - Starting Kafka consumer...
2024-08-19 12:23:44,644 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 12:23:44,748 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 12:35:27,253 - RotatingLog - DEBUG - new message arrived
2024-08-19 12:35:27,254 - RotatingLog - ERROR - Failed to decode message: {
          "date": 1722845220,
          "from_id": -22798006,
          "id": 2918364,
          "owner_id": -22798006,
          "post_type": "post",
          "text": """32-летний Сергей Романович показал редкие кадры со своей дочкой Евой😍

Папина дочка🤗""",
          "likes": {
            "count": 59
          },
          "post_source": {
            "type": "vk"
          },
          "reposts": {
            "count": 3
          },
          "views": {
            "count": 15702
          },
          "comments": [
            {
              "id": 2918370,
              "from_id": 408773542,
              "date": 1722845462,
              "text": "Инфоцыган",
              "post_id": 2918364,
              "owner_id": -22798006,
              "likes": {
                "count": 0
              },
              "thread": {
                "count": 0,
                "items": []
              },
              "from_username": {
                "first_name": "Alexander",
                "last_name": "Ozerov"
              }
            },
            {
              "id": 2918369,
              "from_id": 13801144,
              "date": 1722845433,
              "text": "Щас нищие накинутся что он не в России живет )",
              "post_id": 2918364,
              "owner_id": -22798006,
              "likes": {
                "count": 0
              },
              "thread": {
                "count": 0,
                "items": []
              },
              "from_username": {
                "first_name": "Artur",
                "last_name": "Krylov"
              }
            }
          ]
        }. Error: Expecting ',' delimiter: line 7 column 21 (char 173)
2024-08-19 12:36:40,597 - RotatingLog - DEBUG - new message arrived
